gene	mean	HO_mean	HO_positive_frac	Fus-HO_mean	Fus-HO_positive_frac	log2FC	-log10 p-val	is_significant
PDSS1	0.025627503	0.026884858	0.04235953089445125	0.024884367	0.028919171954644753	-0.11112439	0.3935721	0
AL390961.2	0.00024729664	7.6717326e-05	0.00017503938386136881	0.00034869657	0.00041610319359201083	1.3442967	0.7910281	0
ABI1	0.15775105	0.16345163	0.2273761596359181	0.15438168	0.15884739415375013	-0.082310334	0.9229484	0
ANKRD26	0.35856017	0.3957014	0.43672326273411516	0.33653772	0.30552376989493396	-0.23357987	9.97348	0
YME1L1	0.58364993	0.6358927	0.6509714685804306	0.552622	0.47570997607406634	-0.20245612	16.450163	0
MASTL	0.025210513	0.0255718	0.038683703833362504	0.024999661	0.030479558930614794	-0.032516636	0.08991349	0
ACBD5	0.29301175	0.3328169	0.4097671976194644	0.26941726	0.26006449599500675	-0.30478445	15.804868	0
AL160291.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02673	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RAB18	0.47486493	0.5069833	0.5716786276912306	0.45580867	0.4110059294705087	-0.15347797	7.8847814	0
LINC02680	0.0041086264	0.0052506514	0.0077017328899002275	0.003430256	0.0038489545407261	-0.5999417	1.0906427	0
MKX	0.0061838278	0.006144763	0.009452126728513916	0.0062072687	0.007073754291064184	0.014368561	0.0190583	0
MKX-AS1	0.0003926186	0.00041730044	0.0005251181515841065	0.00037787211	0.00041610319359201083	-0.114377804	0.04546799	0
ARMC4	0.0015275707	0.0013679537	0.0024505513740591634	0.0016228972	0.0018724643711640486	0.2310301	0.19013092	0
AL390866.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
MPP7	0.07832244	0.08479912	0.12147733239978996	0.07445738	0.07853947779049204	-0.18739845	1.8262705	0
AL355501.1	0.00046687567	0.0005675404	0.00035007876772273763	0.0004068591	0.0003120773951940081	-0.39727044	0.12067953	0
MPP7-DT	0.0007298691	0.0014216838	0.001750393838613688	0.0003185421	0.00041610319359201083	-1.862224	1.1682333	0
LINC02652	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
WAC-AS1	0.41537717	0.42804074	0.4650796429196569	0.4078894	0.3575366690939353	-0.06955347	1.507774	0
WAC	0.6634794	0.6766778	0.6626991072991423	0.6556527	0.5351087069593259	-0.04553041	1.3781077	0
BAMBI	0.9484432	1.003344	0.7423420269560651	0.9158247	0.616040778112972	-0.13165924	10.604121	0
LINC01517	0.0027082474	0.0037844956	0.005076142131979695	0.0020692458	0.002184541766358057	-0.84053373	1.2721113	0
AL355376.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC00837	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LYZL1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL158167.1	0.0017136092	0.0019863234	0.0029756695256432696	0.0015522937	0.0013523353791740351	-0.3364928	0.2917513	0
SVIL	1.662568	1.7460071	0.919306844039909	1.6129812	0.8586289399771143	-0.11432298	24.024765	0
JCAD	0.07882367	0.089055404	0.12340276562226501	0.0727257	0.07729116820971602	-0.2918746	3.6729224	0
AL353796.1	0.0065282984	0.006675195	0.009802205496236654	0.0064412276	0.006657651097472173	-0.050701004	0.06777727	0
MTPAP	0.09603485	0.10890525	0.15525993348503414	0.08837192	0.09466347654218246	-0.3011061	4.968496	0
AL353796.2	0.008443007	0.008783333	0.013302993173464029	0.008240748	0.008946218662228233	-0.09092427	0.15008551	0
MAP3K8	0.032613944	0.0348994	0.051461578855242426	0.031262673	0.034432539269738896	-0.15828164	0.7028607	0
AL590068.4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL590068.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL590068.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL590068.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LYZL2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02644	0.00010391806	0.00010257871	0.00017503938386136881	0.000104722254	0.00010402579839800271	0.015185325	0.005096552	0
ZNF438	0.037051998	0.041329686	0.0600385086644495	0.034512237	0.036617081036096955	-0.25938264	1.6104333	0
AL359532.1	0.00040129386	0.00025389422	0.00035007876772273763	0.0004889339	0.0006241547903880162	0.73478746	0.40759137	0
AL359546.1	0.00030605774	0.00044927618	0.0007001575354454753	0.00022092281	0.00020805159679600541	-0.7753054	0.37404147	0
LINC02664	0.0006131812	0.0011026819	0.0012252756870295817	0.00032214145	0.0003120773951940081	-1.5104566	0.87590766	0
ZEB1-AS1	0.0456593	0.052251037	0.07736740766672501	0.04173547	0.04483511910953917	-0.32349148	2.8674226	0
ZEB1	0.42441607	0.46575162	0.5259933485034133	0.39988825	0.3624258816186414	-0.21991295	12.899577	0
AL161935.1	0.00015374954	8.953739e-05	0.00017503938386136881	0.00019195641	0.00020805159679600541	0.6232706	0.27525955	0
AL161935.3	0.000113708134	0.00030521216	0.00017503938386136881	4.9112714e-09	0.0	-2.0186067	0.4984018	0
MACORIS	0.00024063044	-3.0704541e-09	0.0	0.00038360344	0.00041610319359201083	2.2738688	0.99158317	0
ARHGAP12	0.13985065	0.1607961	0.215473481533345	0.12740213	0.13044835119109538	-0.33560807	8.312819	0
KIF5B	0.91170067	0.9831942	0.7960791178015053	0.8692219	0.6482887756163529	-0.1777326	24.090012	0
AL158834.2	0.00023427501	0.00013551337	0.00017503938386136881	0.00029297775	0.0003120773951940081	0.73863864	0.32719648	0
EPC1	0.42534915	0.45777065	0.5165412217748994	0.40611824	0.3701237907000936	-0.17268503	8.012281	0
AL158834.1	4.6605426e-05	0.00012504988	0.00017503938386136881	4.9112714e-09	0.0	-1.1701739	0.49851915	0
AL391839.2	0.00017152884	8.1705795e-05	0.00017503938386136881	0.00022486405	0.00020805159679600541	0.8382317	0.37004417	0
AL391839.1	5.632874e-05	-3.0704541e-09	0.0	8.9846864e-05	0.00010402579839800271	0.92488045	0.4985795	0
AL391839.3	0.0006939383	0.00046330935	0.0007001575354454753	0.00083098613	0.0006241547903880162	0.7248322	0.38779548	0
CCDC7	0.038849093	0.044203512	0.0651146507964292	0.035666656	0.03744928742328097	-0.3088058	2.1702905	0
AL365203.2	0.0026605267	0.0018941086	0.003500787677227376	0.0031162612	0.003536877145532092	0.6896407	0.99745995	0
ITGB1	1.5587115	1.6182847	0.9117801505338701	1.523302	0.8538437532508062	-0.08725792	14.817063	0
ITGB1-DT	0.008301266	0.008636619	0.013302993173464029	0.008102061	0.008634141267034224	-0.09108858	0.14924915	0
IATPR	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
NRP1	0.3507392	0.3471488	0.38578680203045684	0.35291952	0.31603037553313224	0.023778206	0.28965375	0
AL121748.1	0.00057642744	0.0013708633	0.001750393838613688	0.00010416384	0.00010402579839800271	-2.8488638	1.8103529	0
AL353600.1	0.0006466362	0.00035780732	0.0007001575354454753	0.00081827276	0.0009362321855820243	1.0041822	0.7393977	0
AL353600.2	6.397705e-05	7.392497e-05	0.00017503938386136881	5.81203e-05	0.00010402579839800271	-0.13744256	0.062230017	0
LINC02628	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL450313.1	6.291351e-05	-3.0704541e-09	0.0	0.00010036409	0.00010402579839800271	1.0026683	0.49862432	0
LINC00838	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02629	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
PARD3	0.254924	0.27683985	0.34885349203570803	0.24195734	0.24019556850098825	-0.19422376	5.785544	0
PARD3-AS1	0.005305899	0.0068918974	0.009627166112375284	0.0043637636	0.004785186726308124	-0.6474233	1.3777355	0
LINC02635	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
CUL2	0.27637884	0.30704972	0.389637668475407	0.2582117	0.25278269010714655	-0.24982911	10.287353	0
AL392046.1	0.00024236282	-3.0704541e-09	0.0	0.00038638728	0.00020805159679600541	2.2821498	0.71841174	0
CREM	0.6053272	0.6366635	0.6254157185366708	0.5867244	0.48382398834911056	-0.117828734	5.9354315	0
AL117336.1	0.0042831926	0.0047996175	0.008051811657622965	0.003976655	0.00499323832310413	-0.26528314	0.40741107	0
LINC02634	3.049957e-05	8.17919e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.86221707	0.49852622	0
CCNY	0.3993891	0.424804	0.5058638193593559	0.38432688	0.35691251430354726	-0.14442773	5.762965	0
AL117336.2	0.012679031	0.012216658	0.01785401715385962	0.012949754	0.013731405388536356	0.08341164	0.16967699	0
AL603824.1	0.0022956305	0.0025201687	0.003500787677227376	0.0021627788	0.002080515967960054	-0.21156414	0.17551655	0
AL121749.1	0.00010776279	-3.0704541e-09	0.0	0.00017180532	0.00020805159679600541	1.4426181	0.7660576	0
GJD4	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FZD8	0.1833442	0.1947924	0.2524067915280938	0.1765801	0.17923645063975865	-0.14153829	2.3707678	0
AL121749.2	0.0018762365	0.002197422	0.003325748293366007	0.0016861196	0.0018724643711640486	-0.36318734	0.34405062	0
PCAT5	2.9607276e-05	7.939815e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.84309417	0.498568	0
LINC02630	0.00019700296	0.00015983841	0.00035007876772273763	0.00021899657	0.0003120773951940081	0.29592624	0.13441482	0
AL355300.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL590730.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL390061.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ANKRD30A	5.4190423e-05	0.00014542203	0.00017503938386136881	4.9112714e-09	0.0	-1.295194	0.4985216	0
AL157387.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
MTRNR2L7	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL132657.1	0.0004239806	0.00087779266	0.0012252756870295817	0.00015414931	0.00020805159679600541	-1.9438522	1.2995964	0
ZNF248	4.3786866e-05	0.0001174796	0.00017503938386136881	4.9112714e-09	0.0	-1.1208092	0.4984616	0
AL132657.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL135791.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF25	0.040292453	0.04406362	0.06353929634167688	0.038050313	0.041610319359201085	-0.21116361	1.2599447	0
ZNF25-DT	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF33A	0.33518472	0.35842866	0.4265709784701558	0.32142347	0.30209091854779985	-0.15716438	5.1403546	0
ZNF37A	0.0018141994	0.0012140454	0.0019254332224750569	0.0021711574	0.002392593363154062	0.7894127	0.9428968	0
AL117339.4	5.5659628e-05	-3.0704541e-09	0.0	8.873641e-05	0.00010402579839800271	0.91641706	0.49854293	0
AL133216.1	4.863159e-05	0.00013049183	0.00017503938386136881	4.9112714e-09	0.0	-1.2046447	0.49857315	0
IGKV1OR10-1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC00839	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ZNF33B	0.15142517	0.16252491	0.21809907229126554	0.14484361	0.14417975657963175	-0.16605651	2.5771139	0
AL022345.4	0.009018723	0.011285704	0.0162786626991073	0.007670615	0.008009986476646209	-0.5511228	1.7280364	0
LINC01518	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02632	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL022344.1	0.003749116	0.005214205	0.006826535970593383	0.0028788988	0.0033288255487360866	-0.83507466	1.4999133	0
BMS1	0.27050346	0.2901708	0.3677577454927359	0.25887248	0.25257463851035056	-0.16460057	4.5782895	0
LINC02623	9.2292474e-05	0.00024775864	0.00035007876772273763	4.9112714e-09	0.0	-1.7980155	0.7579411	0
LINC01264	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
RET	0.00041074987	0.00036882865	0.0005251181515841065	0.00043567433	0.0005201289919900135	0.19229537	0.0833022	0
AC010864.1	0.006545235	0.00655394	0.009802205496236654	0.006540227	0.007177780089462187	-0.0029762178	0.00385358	0
CSGALNACT2	0.063815415	0.070616424	0.09732189742692106	0.059758123	0.06584833038593571	-0.24049832	2.097796	0
RASGEF1A	0.0018659694	0.0018964625	0.002800630141781901	0.0018483647	0.0019764901695620515	-0.035182267	0.025882944	0
LINC02633	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC068707.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FXYD4	3.148421e-05	-3.0704541e-09	0.0	5.018728e-05	0.00010402579839800271	0.58680695	0.4985874	0
HNRNPF	0.67757523	0.69954854	0.6828286364431997	0.6645297	0.5444710288151462	-0.074079625	3.2448409	0
AL450326.1	0.039178133	0.04403383	0.06756520217048836	0.03629206	0.04046603557682305	-0.27826118	2.0562022	0
ZNF487	0.023095977	0.022956546	0.03588307369158061	0.023182308	0.025174243212316656	0.014057599	0.03518453	0
ZNF239	0.017986095	0.019114053	0.028181340801680378	0.017313033	0.01810048892125247	-0.14199433	0.39672387	0
AL450326.3	9.71301e-05	9.070265e-05	0.00017503938386136881	0.000100986326	0.00010402579839800271	0.07577242	0.027053306	0
ZNF485	0.008539606	0.008447627	0.01312795378960266	0.0085940035	0.009154270259024239	0.024496837	0.03790833	0
ZNF32-AS3	0.00061288814	0.00020350091	0.00035007876772273763	0.00085617095	0.0009362321855820243	1.6555678	1.314797	0
AL645634.2	0.00038356744	0.0008275965	0.0012252756870295817	0.00011953785	0.00010402579839800271	-2.0790277	1.4367324	0
ZNF32	0.27783328	0.3052928	0.39103798354629793	0.26157418	0.2575678768334547	-0.22289442	8.410969	0
ZNF32-AS1	0.00010837206	0.00013796604	0.00017503938386136881	9.0812486e-05	0.00010402579839800271	-0.31860006	0.110542424	0
ZNF32-AS2	0.00046813814	0.0005111984	0.0007001575354454753	0.0004424331	0.0005201289919900135	-0.17219554	0.07737821	0
AL645634.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC02658	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC00840	0.00022429938	-3.0704541e-09	0.0	0.00035760822	0.00041610319359201083	2.1941574	1.2129943	0
LINC02659	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LINC00841	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL139237.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL137026.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL137026.1	0.00018015553	0.0002094204	0.00035007876772273763	0.00016285756	0.00020805159679600541	-0.23528713	0.09113532	0
C10orf142	6.632372e-05	0.00017801032	0.00035007876772273763	4.9112714e-09	0.0	-1.4750676	0.7426429	0
AL137026.3	0.0001957056	-3.0704541e-09	0.0	0.00031197447	0.0003120773951940081	2.0425992	1.0313796	0
CXCL12	0.15113153	0.15557484	0.18151584106423946	0.14850312	0.1391865182565276	-0.06707134	0.57888687	0
AL356157.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL356157.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TMEM72-AS1	0.00368818	0.0035823437	0.004901102748118327	0.0037513839	0.0037449287423280972	0.06475263	0.06381345	0
AL353801.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
TMEM72	0.0042837993	0.0042032646	0.005951339051286539	0.004332079	0.004889212524706127	0.042552125	0.04689876	0
AL353801.1	6.662109e-05	-3.0704541e-09	0.0	0.00010624751	0.00010402579839800271	1.044421	0.49854344	0
AL353801.3	0.007341301	0.0068318807	0.01032732364782076	0.0076442873	0.0076979090814522	0.15988564	0.26801908	0
RASSF4	0.31677675	0.3666196	0.4353229476632242	0.2872181	0.2768126495370852	-0.3520285	22.008106	0
DEPP1	0.060043547	0.06865775	0.0936460703658323	0.054908212	0.057942369707687506	-0.3218753	3.2829628	0
C10orf25	0.022469996	0.021950303	0.0325573253982146	0.02277987	0.025486320607510663	0.05328044	0.1460601	0
ZNF22	0.41775423	0.45938882	0.5168913005426221	0.39305001	0.36419432019140746	-0.22494991	13.397637	0
AL358394.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
OR13A1	0.00010308033	8.991849e-05	0.00017503938386136881	0.000110942514	0.00010402579839800271	0.15146953	0.05406444	0
ALOX5	0.0015038917	0.0019599316	0.0024505513740591634	0.0012335466	0.0011442837823780298	-0.6273282	0.51201975	0
AL731567.1	6.804693e-05	-3.0704541e-09	0.0	0.00010853478	0.00010402579839800271	1.0603323	0.49854404	0
MARCH8	0.080073595	0.08687985	0.12760371083493785	0.076014094	0.07937168417767607	-0.19251762	1.9720867	0
ZFAND4	0.03906976	0.042266775	0.06458953264484509	0.03716899	0.04150629356080308	-0.18495753	1.0679123	0
WASHC2C	0.10315721	0.12287132	0.17433922632592333	0.0914286	0.0961198377197545	-0.4260273	9.956931	0
AGAP4	0.020334521	0.020626573	0.028356380185541746	0.02016164	0.020805159679600543	-0.032730635	0.07173733	0
TIMM23	0.19379283	0.20958017	0.287589707684229	0.18445632	0.1887027982939769	-0.18412931	4.158971	0
NCOA4	0.5210441	0.5567735	0.5944337475932084	0.4998372	0.43607614688442736	-0.15560283	8.73999	0
MSMB	0.00036364247	0.00041017483	0.0007001575354454753	0.00033588446	0.0003120773951940081	-0.22704597	0.09960248	0
ANTXRL	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
ANXA8L1	2.5657275e-05	6.8801666e-05	0.00017503938386136881	4.9112714e-09	0.0	-0.75525826	0.49855706	0
LINC00842	0.0035167432	0.002864555	0.00437598459653422	0.0039047354	0.003640902943930095	0.43389142	0.5835563	0
NPY4R	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
GPRIN2	0.00013065315	0.00022035823	0.00035007876772273763	7.744101e-05	0.00010402579839800271	-0.85234666	0.360909	0
SYT15	0.0052347803	0.006406146	0.008576929809207072	0.004539048	0.004577135129512119	-0.48797452	0.7929232	0
AL356056.2	0.005554303	0.006105557	0.009977244880098022	0.0052269762	0.005305315718298138	-0.22024389	0.35796475	0
AL356056.1	0.003479292	0.0037274493	0.005601260283563802	0.0033321208	0.003640902943930095	-0.1572829	0.16869417	0
LINC02637	4.4987384e-05	0.000120704055	0.00017503938386136881	4.9112714e-09	0.0	-1.1420424	0.4985314	0
FAM245B	0.0013851861	0.00092630525	0.0015753544547523193	0.001658171	0.0016644127743680433	0.77661544	0.7838288	0
PTPN20	0.002157511	0.0015147766	0.002625590757920532	0.0025399001	0.002808696556746073	0.7091488	0.93181235	0
GDF10	0.007317922	0.009184054	0.012602835638018554	0.0062090973	0.007073754291064184	-0.5573213	1.450848	0
GDF2	0.07854515	0.09055555	0.12340276562226501	0.071389385	0.076667013419328	-0.34266627	4.9632173	0
RBP3	7.487219e-05	-3.0704541e-09	0.0	0.00011944112	0.00010402579839800271	1.1338784	0.49854776	0
ZNF488	0.00069096463	0.00065792585	0.001050236303168213	0.00071054674	0.0007281805887860189	0.09683867	0.04916961	0
ANXA8	0.0003324222	0.0003759907	0.0005251181515841065	0.00030641572	0.0003120773951940081	-0.22797717	0.09482608	0
FAM25G	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AL591684.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AGAP9	0.01993554	0.02399907	0.03150708909504638	0.01752059	0.019348798502028502	-0.45171535	2.0249598	0
LINC02675	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FO681492.1	8.710355e-05	5.1615112e-05	0.00017503938386136881	0.000108238535	0.00010402579839800271	0.45782346	0.19602424	0
AC245041.2	0.00053254724	0.00052375	0.001050236303168213	0.0005377595	0.0005201289919900135	0.032044716	0.015242442	0
NPY4R2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC245041.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FAM25C	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
FRMPD2	0.0047862814	0.006997865	0.01032732364782076	0.0034723466	0.003640902943930095	-0.990513	2.490983	0
AC074325.1	6.85514e-05	0.00018399357	0.00035007876772273763	4.9112714e-09	0.0	-1.5057875	0.79962546	0
MAPK8	0.08661146	0.09397728	0.1368807981795904	0.0822191	0.08956621242068033	-0.19261914	2.1003728	0
ARHGAP22	0.0039229575	0.0042789504	0.005951339051286539	0.0037117722	0.004369083532716114	-0.20012316	0.23729137	0
ARHGAP22-IT1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC068898.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC068898.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
WDFY4	4.2462336e-05	-3.0704541e-09	0.0	6.771059e-05	0.00010402579839800271	0.7460181	0.49857017	0
AC035139.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC035139.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC060234.3	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
LRRC18	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC060234.2	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
AC060234.1	9.262294e-09	-3.0704541e-09	0.0	4.9112714e-09	0.0	0.000115223775	44.25141	0
VSTM4	0.010036971	0.011881937	0.0190792928408892	0.008937867	0.010298554041402268	-0.4068069	1.2638215	0
